id,date,user_id,product,campaign_id,webpage_id,product_category_id,user_group_id,gender,age_level,user_depth,var_1,isClick
307508,2024/7/5 20:47,85269,8,4,3,4,1.0,Male,1.0,3.0,0,0
121542,2024/7/3 13:26,56521,0,2,2,2,9.0,Female,3.0,3.0,0,1
286340,2024/7/5 17:32,27907,0,3,0,1,2.0,Male,2.0,3.0,1,0
294293,2024/7/5 19:03,2869,1,6,5,3,2.0,Male,2.0,3.0,0,0
306789,2024/7/5 20:41,115174,0,2,2,2,5.0,Male,5.0,3.0,0,1
47777,2024/7/2 15:26,9461,3,2,2,2,3.0,Male,3.0,3.0,1,0
214519,2024/7/4 19:16,89133,3,2,2,2,,,,,0,1
63072,2024/7/2 19:19,33210,0,2,2,2,2.0,Male,2.0,3.0,0,1
226647,2024/7/4 20:55,15902,7,5,4,3,3.0,Male,3.0,3.0,1,1
119514,2024/7/3 12:55,55762,5,5,4,0,10.0,Female,4.0,3.0,1,0
242912,2024/7/5 7:17,71286,3,2,2,3,3.0,Male,3.0,3.0,0,0
44765,2024/7/2 14:47,24361,1,8,7,4,1.0,Male,1.0,3.0,0,1
264468,2024/7/5 12:30,2574,0,0,0,0,3.0,Male,3.0,2.0,0,1
231144,2024/7/4 21:50,94194,3,2,2,2,,,,,0,1
178649,2024/7/4 10:42,28488,3,2,2,2,8.0,Female,2.0,3.0,0,0
87886,2024/7/3 6:36,43994,3,2,2,2,3.0,Male,3.0,3.0,1,1
285245,2024/7/5 17:18,47510,7,5,4,3,2.0,Male,2.0,3.0,0,1
209301,2024/7/4 18:19,11277,0,0,0,0,2.0,Male,2.0,3.0,1,0
306418,2024/7/5 20:38,106865,1,3,0,3,1.0,Male,1.0,2.0,0,1
228299,2024/7/4 21:09,90845,5,5,4,0,4.0,Male,4.0,3.0,0,0
108798,2024/7/3 10:28,51878,1,3,0,3,3.0,Male,3.0,3.0,0,1
66559,2024/7/2 19:58,34738,0,3,0,1,4.0,Male,4.0,3.0,0,0
114932,2024/7/3 11:50,15385,3,0,0,0,4.0,Male,4.0,3.0,1,0
274366,2024/7/5 14:50,4940,7,5,4,3,5.0,Male,5.0,3.0,1,0
85991,2024/7/3 6:09,2785,0,0,0,1,3.0,Male,3.0,3.0,1,1
13449,2024/7/2 8:03,8127,7,5,4,3,3.0,Male,3.0,3.0,1,0
108084,2024/7/3 10:20,51611,1,8,7,4,1.0,Male,1.0,2.0,0,1
209620,2024/7/4 18:23,49457,0,3,0,1,3.0,Male,3.0,2.0,0,0
120913,2024/7/3 13:16,56288,0,2,2,2,9.0,Female,3.0,3.0,0,1
80582,2024/7/3 3:46,8343,3,0,0,3,2.0,Male,2.0,2.0,0,0
261514,2024/7/5 11:47,103104,1,4,3,4,1.0,Male,1.0,3.0,0,1
79603,2024/7/3 1:22,40692,1,8,7,4,2.0,Male,2.0,3.0,0,0
207059,2024/7/4 17:48,84779,0,2,2,3,2.0,Male,2.0,3.0,1,1
262635,2024/7/5 12:03,103398,5,5,4,0,3.0,Male,3.0,3.0,1,1
126178,2024/7/3 14:34,14777,3,0,0,0,3.0,Male,3.0,3.0,1,0
246572,2024/7/5 8:13,98803,7,5,4,3,3.0,Male,3.0,3.0,1,0
57155,2024/7/2 18:01,30451,3,1,1,2,5.0,Male,5.0,3.0,0,1
33271,2024/7/2 12:25,18844,3,2,2,2,1.0,Male,1.0,2.0,0,0
255785,2024/7/5 10:30,7818,7,5,4,3,2.0,Male,2.0,3.0,0,1
177924,2024/7/4 10:32,77051,3,0,0,3,4.0,Male,4.0,3.0,0,0
230612,2024/7/4 21:38,10806,3,2,2,2,2.0,Male,2.0,3.0,0,0
57599,2024/7/2 18:08,30670,0,2,2,2,2.0,Male,2.0,3.0,1,1
225285,2024/7/4 20:44,10111,0,0,0,0,1.0,Male,1.0,3.0,0,1
28975,2024/7/2 11:33,16676,0,0,0,0,3.0,Male,3.0,3.0,0,0
167679,2024/7/4 7:10,16213,3,0,0,2,9.0,Female,3.0,3.0,0,0
101844,2024/7/3 9:09,49275,5,5,4,0,3.0,Male,3.0,3.0,0,0
175273,2024/7/4 9:58,73068,3,2,2,2,2.0,Male,2.0,3.0,0,0
266190,2024/7/5 12:57,60648,5,6,5,3,,,,,1,0
33972,2024/7/2 12:34,19191,5,5,4,0,3.0,Male,3.0,3.0,1,0
157305,2024/7/3 21:23,69826,3,0,0,2,4.0,Male,4.0,3.0,1,1
235719,2024/7/5 4:41,2998,3,2,2,3,3.0,Male,3.0,3.0,1,0
68576,2024/7/2 20:18,13911,0,2,2,3,2.0,Male,2.0,3.0,1,0
255277,2024/7/5 10:23,15672,0,2,2,2,2.0,Male,2.0,3.0,1,0
260468,2024/7/5 11:33,78843,5,5,4,0,5.0,Male,5.0,3.0,1,1
140637,2024/7/3 18:18,5853,3,2,2,2,2.0,Male,2.0,3.0,1,0
82442,2024/7/3 4:58,22011,3,0,0,0,4.0,Male,4.0,3.0,1,1
22049,2024/7/2 10:10,13028,4,6,5,3,4.0,Male,4.0,3.0,1,0
33231,2024/7/2 12:25,18777,0,1,1,1,3.0,Male,3.0,3.0,1,1
90957,2024/7/3 7:09,43414,0,0,0,1,2.0,Male,2.0,1.0,1,0
38493,2024/7/2 13:31,11432,3,0,0,2,3.0,Male,3.0,3.0,0,0
223420,2024/7/4 20:30,90276,7,5,4,3,1.0,Male,1.0,3.0,0,0
35893,2024/7/2 12:58,19599,5,0,0,0,,,,,0,1
24065,2024/7/2 10:35,442,3,0,0,0,3.0,Male,3.0,3.0,1,0
285433,2024/7/5 17:20,109612,0,0,0,0,2.0,Male,2.0,3.0,0,1
234023,2024/7/5 1:51,19264,3,0,0,3,3.0,Male,3.0,3.0,1,0
242201,2024/7/5 7:06,38249,0,2,2,2,10.0,Female,4.0,3.0,1,1
5523,2024/7/2 5:48,3328,3,2,2,2,3.0,Male,3.0,3.0,1,0
22048,2024/7/2 10:10,13027,0,0,0,0,3.0,Male,3.0,3.0,0,0
105846,2024/7/3 9:54,12422,3,7,6,4,2.0,Male,2.0,3.0,0,0
165722,2024/7/4 6:25,29561,1,8,7,4,5.0,Male,5.0,3.0,1,0
13833,2024/7/2 8:09,8353,0,2,2,2,2.0,Male,2.0,3.0,0,1
271612,2024/7/5 14:14,97020,0,2,2,2,3.0,Male,3.0,3.0,0,1
54474,2024/7/2 17:19,29175,9,2,2,3,1.0,Male,1.0,3.0,0,0
92955,2024/7/3 7:31,45883,0,0,0,0,3.0,Male,3.0,3.0,1,0
275635,2024/7/5 15:07,26516,5,6,5,3,3.0,Male,3.0,3.0,1,1
312544,2024/7/5 21:50,116685,8,4,3,4,2.0,Male,2.0,3.0,1,1
91795,2024/7/3 7:18,3705,0,0,0,0,1.0,Male,1.0,2.0,0,1
155255,2024/7/3 20:58,69039,0,2,2,2,3.0,Male,3.0,3.0,0,0
237535,2024/7/5 5:42,673,2,2,2,2,4.0,Male,4.0,3.0,1,1
55238,2024/7/2 17:32,29542,3,7,6,4,5.0,Male,5.0,2.0,0,0
259069,2024/7/5 11:15,20285,7,5,4,3,2.0,Male,2.0,3.0,0,0
125308,2024/7/3 14:21,41611,3,2,2,2,9.0,Female,3.0,3.0,1,1
222309,2024/7/4 20:22,28075,5,5,4,0,2.0,Male,2.0,3.0,0,1
29288,2024/7/2 11:37,16847,0,0,0,0,,,,,0,1
51611,2024/7/2 16:30,27740,0,2,2,2,1.0,Male,1.0,3.0,1,1
259365,2024/7/5 11:19,102538,3,1,1,1,3.0,Male,3.0,2.0,1,0
97781,2024/7/3 8:24,47704,0,0,0,0,3.0,Male,3.0,3.0,1,0
127856,2024/7/3 14:56,28075,5,7,6,3,2.0,Male,2.0,3.0,0,1
8339,2024/7/2 6:42,5148,0,0,0,0,3.0,Male,3.0,3.0,0,1
124443,2024/7/3 14:10,57373,3,2,2,2,2.0,Male,2.0,3.0,1,1
39828,2024/7/2 13:47,22056,1,8,7,4,2.0,Male,2.0,3.0,0,0
300943,2024/7/5 19:57,10471,0,2,2,2,9.0,Female,3.0,3.0,1,0
4759,2024/7/2 5:27,2778,1,3,0,3,3.0,Male,3.0,2.0,0,1
200111,2024/7/4 15:53,1979,1,6,5,2,2.0,Male,2.0,3.0,0,0
264358,2024/7/5 12:28,103870,3,1,1,1,,,,,0,0
131620,2024/7/3 15:52,39744,5,5,4,0,2.0,Male,2.0,3.0,0,1
99566,2024/7/3 8:43,45390,4,3,0,3,5.0,Male,5.0,3.0,1,0
8619,2024/7/2 6:47,5311,0,2,2,2,2.0,Male,2.0,3.0,0,0
117424,2024/7/3 12:23,52797,0,0,0,0,4.0,Male,4.0,3.0,1,1
59455,2024/7/2 18:33,31543,1,1,1,3,2.0,Male,2.0,3.0,0,1
98190,2024/7/3 8:28,47718,0,0,0,0,2.0,Male,2.0,2.0,1,0
16239,2024/7/2 8:45,9766,0,0,0,0,11.0,Female,5.0,3.0,1,0
116234,2024/7/3 12:07,51228,3,0,0,0,3.0,Male,3.0,3.0,1,1
201532,2024/7/4 16:19,4207,0,0,0,0,3.0,Male,3.0,3.0,1,0
83552,2024/7/3 5:24,2101,3,1,1,1,9.0,Female,3.0,3.0,1,1
61859,2024/7/2 19:04,22929,2,2,2,2,3.0,Male,3.0,3.0,0,0
274673,2024/7/5 14:54,51760,5,5,4,0,4.0,Male,4.0,3.0,1,0
140059,2024/7/3 18:10,40864,0,2,2,2,2.0,Male,2.0,3.0,0,1
77229,2024/7/2 22:18,39620,5,0,0,0,2.0,Male,2.0,3.0,1,1
274842,2024/7/5 14:56,106817,0,3,0,1,3.0,Male,3.0,3.0,1,1
124882,2024/7/3 14:16,57785,8,7,6,4,2.0,Male,2.0,3.0,0,1
41485,2024/7/2 14:07,22816,0,0,0,0,4.0,Male,4.0,3.0,1,1
280338,2024/7/5 16:15,589,2,6,5,3,10.0,Female,4.0,3.0,1,1
63510,2024/7/2 19:24,33407,0,0,0,0,3.0,Male,3.0,3.0,1,1
75182,2024/7/2 21:23,38668,5,5,4,0,12.0,Female,6.0,3.0,1,1
245839,2024/7/5 8:02,98573,0,2,2,2,2.0,Male,2.0,3.0,1,1
171123,2024/7/4 8:28,19051,5,5,4,0,5.0,Male,5.0,3.0,1,0
205289,2024/7/4 17:23,32973,0,3,0,1,3.0,Male,3.0,3.0,1,0
44415,2024/7/2 14:43,11929,5,7,6,4,1.0,Male,1.0,3.0,1,1
135738,2024/7/3 17:04,61899,3,2,2,2,3.0,Male,3.0,3.0,0,0
88098,2024/7/3 6:38,44069,7,5,4,3,11.0,Female,5.0,1.0,0,1
146403,2024/7/3 19:29,65791,3,2,2,2,4.0,Male,4.0,3.0,0,0
233781,2024/7/5 0:54,94997,3,2,2,2,1.0,Male,1.0,3.0,0,0
74102,2024/7/2 21:10,38189,0,2,2,2,3.0,Male,3.0,3.0,0,1
264409,2024/7/5 12:29,95606,5,5,4,1,3.0,Male,3.0,3.0,1,0
45167,2024/7/2 14:53,3359,3,1,1,2,2.0,Male,2.0,3.0,0,0
292985,2024/7/5 18:49,111578,5,5,4,0,3.0,Male,3.0,3.0,0,1
208420,2024/7/4 18:07,2981,3,2,2,3,4.0,Male,4.0,3.0,1,0
259194,2024/7/5 11:16,41551,3,2,2,2,2.0,Male,2.0,2.0,0,1
171577,2024/7/4 8:37,9310,0,2,2,3,1.0,Male,1.0,3.0,1,0
222107,2024/7/4 20:20,85524,3,2,2,2,2.0,Male,2.0,3.0,1,0
170437,2024/7/4 8:13,74387,0,2,2,2,5.0,Male,5.0,3.0,0,0
175242,2024/7/4 9:57,49787,5,6,5,1,5.0,Male,5.0,3.0,0,1
197140,2024/7/4 15:07,82862,0,2,2,2,3.0,Male,3.0,3.0,1,0
29726,2024/7/2 11:43,2635,1,8,7,4,1.0,Male,1.0,3.0,0,0
110591,2024/7/3 10:50,2666,0,0,0,0,1.0,Male,1.0,3.0,0,1
178521,2024/7/4 10:40,77265,0,2,2,2,4.0,Male,4.0,3.0,1,1
183447,2024/7/4 11:54,4374,3,0,0,2,3.0,Male,3.0,2.0,1,1
207429,2024/7/4 17:54,86947,7,5,4,3,5.0,Male,5.0,3.0,0,0
12733,2024/7/2 7:51,7717,3,2,2,2,,,,,0,1
203522,2024/7/4 16:54,38786,9,8,7,4,3.0,Male,3.0,3.0,1,1
7633,2024/7/2 6:31,4737,5,5,4,0,2.0,Male,2.0,3.0,1,0
273463,2024/7/5 14:38,105579,3,3,0,0,10.0,Female,4.0,3.0,0,0
124781,2024/7/3 14:15,4718,3,2,2,2,2.0,Male,2.0,3.0,1,0
46328,2024/7/2 15:07,24839,4,7,6,4,1.0,Male,1.0,3.0,1,0
112588,2024/7/3 11:16,43891,3,0,0,0,4.0,Male,4.0,1.0,1,0
223608,2024/7/4 20:31,73945,3,0,0,0,8.0,Female,2.0,3.0,1,0
177650,2024/7/4 10:28,68771,3,2,2,2,5.0,Male,5.0,3.0,1,1
272242,2024/7/5 14:22,106076,1,6,5,3,4.0,Male,4.0,3.0,1,0
309664,2024/7/5 21:07,115888,7,5,4,3,4.0,Male,4.0,3.0,1,1
90930,2024/7/3 7:09,45132,0,2,2,2,2.0,Male,2.0,3.0,0,0
12357,2024/7/2 7:45,7488,1,0,0,2,2.0,Male,2.0,3.0,0,1
34397,2024/7/2 12:39,19398,5,5,4,0,3.0,Male,3.0,3.0,1,1
245246,2024/7/5 7:53,1194,5,6,5,0,2.0,Male,2.0,3.0,0,1
306526,2024/7/5 20:39,98794,0,2,2,2,2.0,Male,2.0,3.0,0,1
287476,2024/7/5 17:47,57332,0,2,2,2,2.0,Male,2.0,3.0,0,1
117350,2024/7/3 12:22,25380,3,0,0,0,,,,,1,0
306398,2024/7/5 20:38,52528,3,2,2,2,3.0,Male,3.0,1.0,0,1
201657,2024/7/4 16:21,85107,1,4,3,4,2.0,Male,2.0,3.0,1,0
69117,2024/7/2 20:23,1234,5,5,4,0,5.0,Male,5.0,3.0,1,0
293591,2024/7/5 18:56,4630,3,6,5,0,1.0,Male,1.0,2.0,1,1
241984,2024/7/5 7:02,32582,4,6,5,2,10.0,Female,4.0,3.0,0,0
17490,2024/7/2 9:05,10523,0,2,2,2,2.0,Male,2.0,3.0,1,1
91163,2024/7/3 7:11,32301,3,0,0,3,2.0,Male,2.0,3.0,1,0
208666,2024/7/4 18:11,87336,0,2,2,2,10.0,Female,4.0,3.0,1,0
277217,2024/7/5 15:27,3808,5,6,5,2,3.0,Male,3.0,3.0,0,0
150122,2024/7/3 20:07,15590,9,7,6,4,3.0,Male,3.0,3.0,1,0
255485,2024/7/5 10:26,52104,3,0,0,2,2.0,Male,2.0,3.0,0,1
73292,2024/7/2 21:02,37830,3,7,6,4,1.0,Male,1.0,3.0,0,1
289040,2024/7/5 18:06,28614,0,0,0,0,3.0,Male,3.0,3.0,1,0
238739,2024/7/5 6:08,71913,3,2,2,2,3.0,Male,3.0,3.0,1,1
235500,2024/7/5 4:31,95472,3,2,2,2,3.0,Male,3.0,3.0,0,0
64007,2024/7/2 19:30,33630,7,5,4,3,3.0,Male,3.0,3.0,0,1
286068,2024/7/5 17:28,2477,3,0,0,0,3.0,Male,3.0,3.0,1,1
86001,2024/7/3 6:09,43253,0,0,0,0,3.0,Male,3.0,2.0,0,0
169604,2024/7/4 7:55,22371,3,6,5,1,3.0,Male,3.0,3.0,0,0
21129,2024/7/2 9:58,12543,0,2,2,2,2.0,Male,2.0,2.0,0,0
226772,2024/7/4 20:56,92927,3,2,2,2,5.0,Male,5.0,3.0,1,1
117628,2024/7/3 12:26,55084,0,0,0,0,5.0,Male,5.0,3.0,1,0
144737,2024/7/3 19:11,64258,1,8,7,4,2.0,Male,2.0,3.0,0,0
143593,2024/7/3 18:58,64781,3,1,1,0,2.0,Male,2.0,2.0,1,1
224270,2024/7/4 20:36,92158,0,3,0,2,2.0,Male,2.0,3.0,0,1
153925,2024/7/3 20:44,42133,0,2,2,2,3.0,Male,3.0,3.0,0,1
228424,2024/7/4 21:11,51049,1,0,0,3,2.0,Male,2.0,3.0,1,1
193202,2024/7/4 14:12,71070,0,3,0,1,3.0,Male,3.0,3.0,1,1
80634,2024/7/3 3:48,8282,3,0,0,3,9.0,Female,3.0,3.0,0,0
101504,2024/7/3 9:05,49020,0,2,2,3,1.0,Male,1.0,3.0,1,1
177322,2024/7/4 10:24,76824,0,3,0,1,3.0,Male,3.0,3.0,1,1
74666,2024/7/2 21:17,1123,3,7,6,4,4.0,Male,4.0,3.0,0,0
304263,2024/7/5 20:22,114531,0,2,2,2,1.0,Male,1.0,3.0,0,1
228215,2024/7/4 21:09,93343,0,2,2,2,2.0,Male,2.0,3.0,1,0
280909,2024/7/5 16:23,108278,1,6,5,3,3.0,Male,3.0,3.0,0,0
92920,2024/7/3 7:30,32103,7,7,6,4,1.0,Male,1.0,3.0,0,1
217174,2024/7/4 19:40,89996,0,3,0,1,3.0,Male,3.0,3.0,1,0
161676,2024/7/4 3:52,71281,3,2,2,2,3.0,Male,3.0,3.0,1,0
180961,2024/7/4 11:15,78113,0,2,2,2,3.0,Male,3.0,3.0,0,1
126426,2024/7/3 14:37,21703,3,0,0,0,4.0,Male,4.0,3.0,1,0
139208,2024/7/3 17:56,63165,0,2,2,2,,,,,0,1
258920,2024/7/5 11:13,102410,1,4,3,4,2.0,Male,2.0,3.0,0,1
250123,2024/7/5 9:09,34549,0,2,2,2,1.0,Male,1.0,3.0,0,1
306072,2024/7/5 20:35,114983,3,2,2,2,2.0,Male,2.0,2.0,0,0
99148,2024/7/3 8:39,48218,3,0,0,0,3.0,Male,3.0,3.0,1,0
115907,2024/7/3 12:02,54511,1,7,6,4,2.0,Male,2.0,3.0,0,0
306787,2024/7/5 20:41,115024,9,8,7,4,2.0,Male,2.0,3.0,0,1
250954,2024/7/5 9:23,87992,0,7,6,4,2.0,Male,2.0,3.0,0,1
182113,2024/7/4 11:34,5003,7,5,4,3,11.0,Female,5.0,3.0,0,0
177094,2024/7/4 10:21,76741,1,7,6,4,,,,,0,1
120773,2024/7/3 13:14,56235,0,2,2,2,3.0,Male,3.0,3.0,0,1
287479,2024/7/5 17:47,65299,1,3,0,3,3.0,Male,3.0,3.0,0,1
95048,2024/7/3 7:54,11827,7,7,6,4,5.0,Male,5.0,2.0,0,0
238966,2024/7/5 6:12,85978,0,0,0,0,2.0,Male,2.0,3.0,1,1
103494,2024/7/3 9:27,49854,0,2,2,2,2.0,Male,2.0,3.0,0,1
234606,2024/7/5 3:44,95224,3,0,0,0,5.0,Male,5.0,3.0,1,1
251535,2024/7/5 9:33,13993,3,2,2,3,3.0,Male,3.0,2.0,0,1
120614,2024/7/3 13:12,15572,2,6,5,3,9.0,Female,3.0,3.0,0,1
245146,2024/7/5 7:51,61721,7,7,6,4,2.0,Male,2.0,3.0,0,1
284690,2024/7/5 17:11,87892,4,3,0,3,1.0,Male,1.0,3.0,1,0
218919,2024/7/4 19:55,20510,9,7,6,4,2.0,Male,2.0,2.0,1,1
180766,2024/7/4 11:12,78040,5,5,4,0,2.0,Male,2.0,3.0,0,0
295568,2024/7/5 19:14,43742,1,8,7,4,1.0,Male,1.0,3.0,0,0
151685,2024/7/3 20:22,4447,3,8,7,4,1.0,Male,1.0,2.0,0,1
162968,2024/7/4 4:57,2648,4,3,0,3,3.0,Male,3.0,2.0,0,0
31953,2024/7/2 12:10,18205,0,2,2,2,2.0,Male,2.0,3.0,0,1
240560,2024/7/5 6:39,22486,2,4,3,4,1.0,Male,1.0,3.0,0,1
167267,2024/7/4 7:01,47880,7,5,4,3,2.0,Male,2.0,3.0,0,0
138781,2024/7/3 17:50,63017,2,2,2,2,3.0,Male,3.0,3.0,1,0
20662,2024/7/2 9:52,12230,0,0,0,1,3.0,Male,3.0,3.0,0,0
89793,2024/7/3 6:57,44717,3,2,2,2,1.0,Male,1.0,3.0,0,1
214260,2024/7/4 19:13,38073,9,2,2,3,4.0,Male,4.0,3.0,1,1
218393,2024/7/4 19:51,90384,0,2,2,2,2.0,Male,2.0,3.0,1,1
210921,2024/7/4 18:39,88022,3,8,7,4,2.0,Male,2.0,3.0,0,0
255248,2024/7/5 10:23,43020,0,2,2,2,2.0,Male,2.0,3.0,1,1
270178,2024/7/5 13:55,20843,5,7,6,4,1.0,Male,1.0,3.0,0,0
296108,2024/7/5 19:19,57707,0,7,6,4,2.0,Male,2.0,3.0,0,0
125518,2024/7/3 14:24,56050,0,2,2,2,3.0,Male,3.0,3.0,0,1
42659,2024/7/2 14:20,23320,0,1,1,1,3.0,Male,3.0,2.0,0,0
294556,2024/7/5 19:05,1847,5,6,5,3,2.0,Male,2.0,3.0,1,1
114016,2024/7/3 11:35,53815,3,0,0,0,4.0,Male,4.0,3.0,0,0
80802,2024/7/3 3:58,19425,0,0,0,1,3.0,Male,3.0,3.0,1,1
109193,2024/7/3 10:33,52045,3,0,0,3,2.0,Male,2.0,3.0,1,0
252262,2024/7/5 9:45,94199,6,5,4,2,2.0,Male,2.0,3.0,1,0
143174,2024/7/3 18:53,64656,0,2,2,2,2.0,Male,2.0,3.0,0,1
181275,2024/7/4 11:21,78224,0,2,2,2,3.0,Male,3.0,3.0,1,1
262335,2024/7/5 11:59,103307,0,2,2,2,9.0,Female,3.0,3.0,0,0
33716,2024/7/2 12:31,19062,0,0,0,0,9.0,Female,3.0,3.0,1,1
179414,2024/7/4 10:53,13914,5,6,5,1,4.0,Male,4.0,3.0,1,0
7211,2024/7/2 6:23,4461,1,3,0,3,3.0,Male,3.0,3.0,0,0
209319,2024/7/4 18:19,407,0,0,0,0,10.0,Female,4.0,3.0,1,1
247017,2024/7/5 8:21,98931,0,2,2,2,2.0,Male,2.0,3.0,1,1
9548,2024/7/2 7:02,5868,1,0,0,3,4.0,Male,4.0,3.0,1,0
47409,2024/7/2 15:21,25461,0,2,2,3,2.0,Male,2.0,3.0,0,0
67341,2024/7/2 20:05,35192,0,0,0,0,3.0,Male,3.0,3.0,0,0
290355,2024/7/5 18:22,23864,1,6,5,3,4.0,Male,4.0,3.0,1,0
189378,2024/7/4 13:20,80807,6,7,6,4,2.0,Male,2.0,3.0,0,0
200692,2024/7/4 16:04,84781,0,3,0,1,9.0,Female,3.0,3.0,1,1
310277,2024/7/5 21:13,57872,7,4,3,4,2.0,Male,2.0,3.0,1,1
286470,2024/7/5 17:34,28240,5,6,5,2,3.0,Male,3.0,3.0,1,0
89907,2024/7/3 6:58,44760,0,0,0,0,3.0,Male,3.0,3.0,1,1
59018,2024/7/2 18:27,31361,5,7,6,4,,,,,0,0
167256,2024/7/4 7:00,73207,1,1,1,3,3.0,Male,3.0,3.0,0,1
161674,2024/7/4 3:52,2793,3,1,1,1,3.0,Male,3.0,3.0,1,1
231539,2024/7/4 21:59,22267,9,2,2,3,2.0,Male,2.0,3.0,1,0
269255,2024/7/5 13:41,105217,7,7,6,4,3.0,Male,3.0,3.0,0,1
186077,2024/7/4 12:33,2526,3,0,0,2,2.0,Male,2.0,3.0,0,0
189740,2024/7/4 13:25,81141,3,2,2,2,2.0,Male,2.0,1.0,0,1
144821,2024/7/3 19:12,65213,3,0,0,0,3.0,Male,3.0,3.0,1,1
85620,2024/7/3 6:03,43092,3,0,0,3,3.0,Male,3.0,3.0,1,1
239533,2024/7/5 6:23,8701,1,8,7,4,3.0,Male,3.0,3.0,0,1
107373,2024/7/3 10:12,8344,1,3,0,3,2.0,Male,2.0,1.0,0,1
48731,2024/7/2 15:41,26287,0,2,2,2,4.0,Male,4.0,3.0,0,0
275470,2024/7/5 15:05,106972,3,0,0,2,3.0,Male,3.0,2.0,1,0
250727,2024/7/5 9:20,92347,3,7,6,4,10.0,Female,4.0,3.0,1,0
45796,2024/7/2 15:00,24851,0,1,1,1,9.0,Female,3.0,3.0,1,0
25218,2024/7/2 10:48,14709,5,5,4,0,2.0,Male,2.0,3.0,0,1
106390,2024/7/3 10:01,16089,3,8,7,4,1.0,Male,1.0,1.0,0,0
215735,2024/7/4 19:27,51587,1,4,3,4,2.0,Male,2.0,3.0,1,1
91937,2024/7/3 7:20,39289,0,0,0,0,3.0,Male,3.0,3.0,1,1
161394,2024/7/4 3:29,71172,4,5,4,3,,,,,0,1
188276,2024/7/4 13:04,9445,3,0,0,0,3.0,Male,3.0,3.0,0,1
197539,2024/7/4 15:12,83736,0,0,0,0,2.0,Male,2.0,3.0,0,0
189693,2024/7/4 13:24,14008,0,3,0,2,3.0,Male,3.0,3.0,0,0
239992,2024/7/5 6:30,96815,1,3,0,3,4.0,Male,4.0,3.0,0,0
210699,2024/7/4 18:36,21255,0,0,0,0,3.0,Male,3.0,3.0,1,1
203284,2024/7/4 16:51,8635,1,7,6,4,,,,,1,0
273883,2024/7/5 14:43,106549,0,3,0,1,1.0,Male,1.0,1.0,1,0
48905,2024/7/2 15:44,26380,0,1,1,1,4.0,Male,4.0,3.0,1,1
156372,2024/7/3 21:11,69469,0,2,2,2,1.0,Male,1.0,3.0,0,1
71182,2024/7/2 20:43,36957,5,0,0,0,2.0,Male,2.0,3.0,1,0
215914,2024/7/4 19:28,4140,0,2,2,2,2.0,Male,2.0,3.0,0,1
201795,2024/7/4 16:24,45493,0,3,0,2,3.0,Male,3.0,3.0,0,0
96466,2024/7/3 8:10,9481,0,0,0,0,2.0,Male,2.0,3.0,1,0
211925,2024/7/4 18:50,88318,0,2,2,2,1.0,Male,1.0,3.0,0,1
56655,2024/7/2 17:53,30236,3,2,2,2,2.0,Male,2.0,3.0,0,0
49276,2024/7/2 15:50,26552,7,5,4,3,5.0,Male,5.0,3.0,1,1
205117,2024/7/4 17:21,29129,3,0,0,0,3.0,Male,3.0,3.0,0,1
24812,2024/7/2 10:44,14489,1,8,7,4,1.0,Male,1.0,2.0,0,1
294039,2024/7/5 19:00,111861,0,2,2,2,2.0,Male,2.0,3.0,0,1
302383,2024/7/5 20:08,6453,3,6,5,2,3.0,Male,3.0,2.0,0,0
19398,2024/7/2 9:35,11597,3,2,2,2,1.0,Male,1.0,1.0,0,1
149798,2024/7/3 20:04,11446,0,2,2,3,2.0,Male,2.0,3.0,0,0
258457,2024/7/5 11:06,37635,0,2,2,2,2.0,Male,2.0,3.0,0,0
186902,2024/7/4 12:44,67205,1,4,3,4,2.0,Male,2.0,3.0,1,0
51017,2024/7/2 16:19,26824,4,6,5,3,3.0,Male,3.0,3.0,1,0
63643,2024/7/2 19:25,33472,0,2,2,2,2.0,Male,2.0,3.0,0,1
35161,2024/7/2 12:49,11416,3,7,6,4,5.0,Male,5.0,3.0,1,0
374,2024/7/2 0:55,231,0,0,0,0,3.0,Male,3.0,3.0,0,0
7656,2024/7/2 6:31,4754,2,6,5,3,,,,,0,1
135775,2024/7/3 17:05,61916,3,1,1,0,2.0,Male,2.0,3.0,0,0
45106,2024/7/2 14:52,24413,0,3,0,1,3.0,Male,3.0,3.0,0,0
167289,2024/7/4 7:01,73222,0,2,2,2,2.0,Male,2.0,3.0,1,0
276415,2024/7/5 15:16,99624,5,5,4,0,1.0,Male,1.0,2.0,0,1
230775,2024/7/4 21:41,36763,0,2,2,2,2.0,Male,2.0,3.0,0,0
130674,2024/7/3 15:36,20518,0,2,2,2,4.0,Male,4.0,3.0,0,1
5197,2024/7/2 5:41,3104,3,2,2,2,2.0,Male,2.0,3.0,0,0
155295,2024/7/3 20:58,69054,5,5,4,0,2.0,Male,2.0,3.0,1,1
53993,2024/7/2 17:12,28944,5,7,6,4,1.0,Male,1.0,3.0,0,0
48062,2024/7/2 15:29,25909,3,7,6,4,2.0,Male,2.0,3.0,0,0
76085,2024/7/2 21:43,39061,0,0,0,0,2.0,Male,2.0,3.0,1,1
114931,2024/7/3 11:50,54150,3,2,2,2,2.0,Male,2.0,3.0,1,0
93334,2024/7/3 7:35,46032,0,0,0,0,2.0,Male,2.0,3.0,0,0
